text,label
rt kree trentdamanz hoes loyal plot twist,1
rt kaaatt im snatching bitches leisuuuure,1
rt kaegann hate people much go morph chihuahua since want little whiny bitch badly,1
rt kaitlynlardi seniors basically become fearless bitch im mad,1
rt kamaalrkhan sir arvindkejriwal career tho apka waise bhi khatam ho chukka become new amar singh try publicity kejr,0
rt kanyebreast seeee rt phontigallo let bitch hop mentions one time hear,1
rt karengonski wish one girls guys liked matter whatike could wear sweats hair would sti,0
rt karessanvm bird would st person id shit,1
rt karlosbudah realniggasherm aye bro kno shit go bitch solid af running free st,1
rt karlosbudah free squaddd stblocjeremiah realniggasherm bitch solid first block freee us,1
rt karlosbudah give head amp kiss yo nigga ill bitch,1
rt karlosbudah gone kill bitch nigga dont girl,1
rt karlosbudah kno bitch thot wanna meet momma,1
rt kaseymizell may may trash taking pictures together,0
rt kathyislovely che wigga rt wigga puts loves make worth whileamp love back,0
rt katmurda nice im bitch hard explain,1
rt kcarmouche real dont put money nigga books chu buy bitch chanel hit puss,1
rt keelivinlavish bitches wanna fuck cuz dat molly got dem high,1
rt keepitahunnit ya bitches got boddies act like dont count cause ya loved lmaoo,1
rt keithscho watching innocence muslims dude played muhammed must getting ton pussy,1
rt kekelovingmytwo stblocjeremiah good pussy change ya life,1
rt kellconnolly guys say dont wear leggings dont got ass ampi see pussies walking around muscle shirts without mus,1
rt kelseyreneee bet wont em doe jakelewis hoes gon hoes shut hoe,1
rt kendrakay whiteypants youre fag using emoji anyways one best friends amp never dull moment,1
rt kendramarie vngelinaa tornado sirens atleast ill dying guys xot akrizanovic kendramarie ho,0
rt kenohtoopretty dont want thot thot girl cant get nofrom hanging little hoes wearing,1
rt kepne quanb bitch ass nigga,1
rt kepne im pretty sure krislisisms called dude faggot,1
rt kevantee hoes quick say fuck somebody else bf make look bad want cookie,1
rt kevinkoski jeremy lin dunked lebron yankees cap celebrated tebowing front brett favre would espn exp,0
rt kevnasto would rather fuck fat chick allow nigger house,1
rt kghunnid bruh trash take yo ass back college genosmith,1
rt khadijzah people like bae real quick like bitch dont play ill cut,1
rt khadijzah someone love bitch ass wont someone love,1
rt khernns sudden bitches like soccer today lol,1
rt khloekardashian basic bitches wanted,1
rt khloewithouthec typicalminions ur ur friend bitch u hate walks past felferrara us n,1
rt khulekile karma fucking good girl bitch end,1
rt kialloyd okay im kia middle names faggot dylan,1
rt kiaspeaks yall stay tracking pussy miles refuse put effort controlling peen okayi guess whatever ke,1
rt kidnipsey bitch thought,1
rt kidnipsey bitch cute photogenic,1
rt kiddsmypyt new boyfriend every week tf doin hoe,1
rt kidnoble olivia bird believing shit scandalabc,1
rt kiiianna wearing bucket hats basic bitches,1
rt killaaakam whos gassin hoes bp,1
rt kimblezyelon see pretty girl like yassss slay hoes,1
rt kingdaddy bitch got red cootchee rover shit erykahminor,1
rt kinglazi karma bitch make sure bitch beautiful,1
rt kingdomofwench graceishuman ive also seen lot democrats charlie baker ad makes want scr,0
rt kingsleyyy look put bitch place,1
rt kingsleyyy people calling people hoes main ones sucking dick chalupa worry bout,1
rt kishtwistemup life short salty get u pussy happy,1
rt kitcoskjones im soooo bitch aint even funny lbs,1
rt kitt shinypb pom stuff totally porn,0
rt kizzmybutt hate bitch,1
rt kjfeliciano vivalamarley yea dem hoes crazy,1
rt kohkohbxtchzz real bitches like make sure get even lol,1
rt koleworld dont fck broke bitches,1
rt koleworld every time come im never ne bitches,1
rt koniikonn weezywee ask every bitch gay im sexual,1
rt koolestbreeze thanks charlie,0
rt kooleycobain cant find lookin cuz busy likin bitches time,1
rt koreyonaunique hate messy females live mess like go sit somewhere go get classy hoe,1
rt korsczurek got hold koala take selfies kangaroos saw bunch bad ass birds prey pet fucking emu today wtf,1
rt kostaskarelis cincy fans talk trash city cle root cavs like belong stillcle cleallday gobrowns,0
rt kpipsforever nobody want pussy niggas done,1
rt kreptplaydirty jammer said thought mustard beat ho saying abdullah beat whole time loooooool,1
rt krisinizu im telling shaved pussy ugly,1
rt kristajaymfc mom im dramatic immature fucking mental problems youre bitch cunt,1
rt kristinhersh son wyatt rednecks mullets keep getting red necks,0
rt krystalschnutz eat random bitches ass eat iggys ass randomthought randomthot shitiwouldneverdo,1
rt ktthegod hate dumb bitches swear happy need relationship yall honestly need revaluate life,1
rt kuczaaak im getting trash talked year old wtf,0
rt kurngb fuck wrong w bitches lately,1
rt kushed joke bitch fix ya face,1
rt kvchef xomaryjeanxo pussy think gotta favorite naked picture everdamn,1
rt kvixs imneverchillin bitch gap rt porkhub im model yall bitches cant tell nothin,1
rt kwagiheath comfortable niccas like say comthablesmh,1
rt kxllcity females think cute rude af time mean reason shit aint cute bitch,1
rt kxnggerald unemployed niggas hoes,1
rt kxngnandi wish bitch would,1
rt kxngtae niggas cheat girl stalk call hoe moving talking bout gave quick,1
rt kxyix females love stealing someones boyfriend thats cute yall hoes need morals amp life goals,1
rt kyannesmith rahshauna arent bitch,1
rt kylepark youve got smelt lot manure sing like hillbilly hankwilliams,0
rt kylegotjokes bitch favorites tweets,1
rt kylerea pharmacist tell medicine ready mins wtf bitch stillwai,1
rt laceeybugg hedgebrandon youre queer,1
rt lachlan wants tell washington post charlie crist democrat,0
rt lakenheavner im bitch im hard handle im stubborn attitude sorry people put,1
rt lakenheavner really want brownies hampr iced latte boy blanket w movies sounds prettttttty amazi,0
rt lamlildurk black girls hoes cause fuck niggas money revenge dumb shit like,1
rt lamarxo man hoes familiar one minute team next minute aint ya,1
rt lamessican love bitches throw shade confirms im something right,1
rt landraa foodbegoodhuh im crying bitch going hard,1
rt larryelder holder asks ag deal kind treatment tell whiny little bitch call alberto gonzales,1
rt larryx tip sunnyslope dr memphis tenn come get fucked ass lil skinny bitch love read skinny,1
rt lategrllishaa reathie lategrllishaa reathie lategrllishaa whatupwyd b chilling square wbu bitch wat u,1
rt laurenramirez satsuiyeshadou bitch nigga,1
rt lavishlolaaaaaa bitches eating pussy niggas,1
rt laydeesweets exactly amp miss bitch vivalajuicyy,1
rt leaguemvp feel gotta party every weekend entertainment ima assume embrace partaking hoelike activities,1
rt leandr cant never keep bitch cause put hoze,1
rt leandr im one faggots hates word mines,1
rt leandr lowkey hoes life l,1
rt leechee went gnc today cashier bitch dont sell chocolate cake written face looke,1
rt leekporter mdot hate always wanna smoke aint got money niggabitch like bye falisha,1
rt legapsi ive watched mins trash feel like wasted valuable minutes life never get b,0
rt lesbolife bitch flirts bae,1
rt lesxo cant turn hoe husband either,1
rt leticiamvrie duh bitch,1
rt letsargueboxing staycoolwheels screaming like little bitch lmaooo,1
rt letsquotecomedy trying hard resist urge smack bitch,1
rt lexipost love birds,0
rt lexxxilove wake middle night chug orange juice straight bottle sorry mom,0
rt liidurk dese hoes ugly af talking bout wanted yo boyfriend could bitch look like boyfriend,1
rt liidurk u dont like ya bitch,1
rt librarianknight queer lady templars thats point,1
rt liddoprincess call insecure u want fuck man doesnt need friendly bitches friends hoes,1
rt lifewitry bitches,1
rt lightskinchink vine still funny shit many niggers store,1
rt lildarrell looking ill bitches mind,1
rt lildannyyy aint nothing cut bitch,1
rt liltataaa somebody call ambulance bitches dieing attention,1
rt lilbrownbear rock bitch wearegolden beautiful angelic voices gaffeoke,1
rt lildickytweets eugene come watch run circles round rap game like name chip kelly bitch h,1
rt lildurk dese hoes actin,1
rt lildurk experience bitches aint shit pass bad nem,1
rt lildurk wife dat bitch many niggas fucked clique many niggas actin rich dese boppin hoes dick maserati,1
rt lildurk dont fuck bitch niggas fuck niggas bitches,1
rt lildurk hate bitch think crazy,1
rt lildurk hate wen hoes lie say fucked em signedtothestreets,1
rt lildurk need loyal bitch goofy bitch,1
rt lildurk im finna bag im cutting weak hoes,1
rt lildurk ima pull eat pussy dip,1
rt lildurk never kids fan bitch cop signedtothestreets lol,1
rt lildurk time play wit bitches,1
rt lildurk real fans wait want put trash like rappers signedtothestreets igo,0
rt lildurk seem like dese bitches aint loyal,1
rt lildurk bitches aint bitches,1
rt lilduval people need mind business bitch internet stop posting shit,1
rt lilduval bitch get followers shes boss starting boutique wearing shades public,1
rt lilduval good woman comes around every bitches good man comes aroundwell u get point,1
rt lilduval come fall im cuffin side bitches yall yall time whole summer,1
rt lilduval good side bitches dont let nobody tell u different,1
rt lilduval maaan hoes photoshopping rt mh lilduval damn suppose nigga get catfished,1
rt lilduval worried looking like hoe gon regret u get older cuz u missing lot fun,1
rt lilduval one good woman worth thousand bad bitchesbut still wanna fuck thousand bitches,1
rt lilduval real bitches text u u talk call,1
rt lilduval regular bitches trusting niggaz letting raw hoes know better,1
rt lilduval stop nuttin hoes,1
rt lilduval bitch pregnant dancing heart im instagram im asshole,1
rt lilduval black women say im gon get white man like white guys dogging bitches yall dumb,1
rt lilmenifee bitch tweaking hoe tweaking hoe,1
rt lilmenifee hoes baes dipssidelines nothing,1
rt liltbrodie damn aint got bitches,1
rt lilywalshh bad im bitch,1
rt linaaeddz kxngnandi im stuck niggas love assuming bitches want yall nice,1
rt linnyitssn teabaggers benghazi planes towers stop watching fox news,0
rt lirryfeelsugh ive always wanted youtube cover im pussy umm okay rts post cover,1
rt littlecball youre jealous bitch,1
rt littlechelleeee hos literally anything say got nigga dawg,1
rt littlemspaige bitches bigger sizes cant fit shit id looked dumb af,1
rt livcost friends dumb hoes dont even like,1
rt liyyy yall females really cool cuffin hoe ass niggas nope couldnt,1
rt llvvzz twitter dump little blue bird mascot officially change set boobs,1
rt lmfaohilarious never go full retard,1
rt lnmyopinion nicer easier youre hurt bitch,1
rt lnfiicted im shy quiet im chilling bitch,1
rt lnsanetweets youre bitch,1
rt lnsanetweets im sarcastic bitch beautiful,1
rt lnsanetweets take bra dont ask shit u bitch bc bra comes clocked life,1
rt lnsanetweets girls wear beanies look cute amp stylish wear look like member drug cartel sel,0
rt lonernigga school pointless im trying pass class get bitch,1
rt longbongchris woridstarhlphop white twitter get argument wouldve bitch slapped,1
rt longbongchris fuck closed casket bitch put trees let rot throw seeds water give leaves,1
rt lonlontheone smoke sum bitch,1
rt lordjonesss sqquad want billion dollars bad hoes da islands fine ass genie bitch datz none,1
rt lordemusic pleased proud announced sole curator soundtrack mockingjay part,0
rt lordflaconegro ion even ask lightskin bitches nudes nomo fuck yall,1
rt losthistories dc fri bengali harlem amp lost histories south asian readingconvo busboysandpoets th st cc smithsonianapa,0
rt losthistories dc fri bengali harlem readingconvo busboysandpoets th st saaltweets teachingchange thatwhichistold,0
rt louiev point dont enjoy watching harden anymore constantly pisses stop bitch,1
rt louiev lmaoooo rt tanaaa white people lmaoo rt sexxielexxie filth rt solochills says come get pussy,1
rt loveandhiphop stevie j proved turn hoe housewife,1
rt lovearmeireee mine meaning respect fact dont want talkingchilling anything bitch use like,1
rt lovelydomo bitch trying flirt niggga like,1
rt lovemydogduck falling love easy falling love thats bitch,1
rt lovesexdeath tonyjrodriguez im queer three dollar bill first response coming sarcastic wow really never,1
rt lovexlilyy gerry sends damn jig boo,1
rt lovexlilyy dont play games girl play better bitch,1
rt lovindadrew dont know bitch world claim busy nigga really fuck,1
rt lowcountryluv attack animals last house left lake got colored eyeswe known lol,0
rt lucybeeee hate lose something mom says well guess wasnt important like bitch lost grocery st,1
rt lukebrooks fly banging windows called retarded thought umm im talki,0
rt lumponthegrind great pussy shit would think would never,1
rt lumponthegrind yall ever car ya moma singing every song come like bitch know sch,1
rt lungfiber true life im emotional clingy bitch,1
rt lyciaaa zero hoes,1
rt lynnsinger sexilexi freeze bitch im gonna steal heart,1
rt lynsboo mansion elan tonight bitch gtgtgtgt,1
rt lyvvvm im bitch lmao really say whats mind though cant help,1
rt mamrhein luckily friends im yellow belt karate unfortunate bonner dudes lookout,0
rt mstew lol tryna make mimi b bad bitch sooooo weak makes mad fucks like th grader,1
